,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi_code,zhengn_code
616,616,2082,What are the names of all aicrafts that have never won any match?,SELECT pilot.Name FROM pilot WHERE pilot.Pilot_Id NOT IN (SELECT match.Winning_Aircraft FROM match),SELECT Aircraft FROM aircraft WHERE Aircraft_ID NOT IN (SELECT Winning_Aircraft FROM MATCH),"BL1, CL1",CL1
617,617,2089,Find the state of the college which player Charles is attending.,"SELECT College.state FROM College JOIN Player ON College.cName = Player.pID WHERE Player.pName = ""Charles""",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',"BE5, CE2","CE2, CE3"
618,618,2090,In which state is the college that Charles attends?,"SELECT College.state FROM College WHERE College.cName = ""Charles""",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',"BF4, CE2","CE2, CF5"
619,619,2091,What is the maximum training hours for the students whose training hours is greater than 1000 in different positions?,"SELECT MAX(Player.HS), ""What"" FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos","BL1, BN1, CE2","BL1, BN1, BL3, CE2"
620,620,2092,"For each position, what is the maximum number of  hours for students who spent more than 1000 hours training?","SELECT MAX(Player.HS), 1000 FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos","BL1, BN1, CE2","BL1, BN1, CE2"
621,621,2093,Which colleges do the tryout players whose name starts with letter D go to?,"SELECT Tryout.cName FROM Tryout JOIN Player ON Tryout.cName = Player.pID WHERE Player.pName LIKE ""% D %""",SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',"BE5, P3","BE5, P3"
622,622,2094,Which colleges does each player with a name that starts with the letter D  who tried out go to?,"SELECT Tryout.cName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Player.pName LIKE ""% D %""",SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',P3,P3
623,623,2095,Find the names of schools that have some students playing in goalie and mid positions.,"SELECT DISTINCT College.cName FROM College JOIN Tryout ON College.cName = Tryout.cName WHERE Tryout.pPos = ""goalie"" OR Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',"A1g, A2a","A1g, A2a"
624,624,2096,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,"SELECT DISTINCT College.cName FROM Tryout JOIN College ON Tryout.cName = College.cName WHERE Tryout.pPos = ""goal"" OR Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',"A1g, A2a","A1g, A2a"
625,625,2097,Find the names of schools that have some players in the mid position but not in the goalie position.,"SELECT College.cName FROM College WHERE College.cName NOT IN (SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" AND ""goalie"")",SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',"A1d, F2",A1d
626,626,2098,What are the names of the schools with some players in the mid position but no goalies?,"SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" EXCEPT SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',D1,D1
627,627,2100,What are the states with colleges that have enrollments less than the some other college?,SELECT College.state FROM College WHERE College.enr < (SELECT MIN(College.enr) FROM College),SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),A1b,"L4, A1b"
628,628,2102,What are the names of the colleges that are larger than at least one college in Florida?,"SELECT College.cName FROM College WHERE College.enr > (SELECT MIN(College.enr) FROM College WHERE College.state = ""Florida"")",SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),"D1c, A1b","A1b, D1c"
629,629,2104,What are the names of all colleges with a larger enrollment than the largest college in Florida?,"SELECT College.cName FROM College WHERE College.enr > (SELECT MAX(College.enr) FROM College WHERE College.state = ""Florida"")",SELECT cName FROM college WHERE enr  >  (SELECT max(enr) FROM college WHERE state  =  'FL'),D1c,D1c
630,630,2113,Show the locations shared by shops with open year later than 2012 and shops with open year before 2008.,SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,BF4,BF4
631,631,2114,Which locations contains both shops that opened after the year 2012 and shops that opened before 2008?,SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,BF4,BF4
632,632,2119,How many branches where have more than average number of memberships are there?,SELECT COUNT(*) FROM member WHERE member.Level > (SELECT AVG(member.Level) FROM member),SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),CL1,CL1
633,633,2120,What is the number of branches that have more than the average number of memberships?,SELECT COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.membership_amount > 0,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),"E1, BF4","E1, BF4"
634,634,2127,Show all branch names with the number of members in each branch registered after 2015.,"SELECT branch.Name, COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE membership_register_branch.Register_Year > 2015 GROUP BY branch.Name","SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",BN1,"BN1, CL1"
635,635,2128,"For each branch id, what are the names of the branches that were registered after 2015?",SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.Open_year > 2015,"SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id","BL1, AN2, BF4","L5, BL2, BF4"
636,636,2139,Find the average age of students living in each dorm and the name of dorm.,"SELECT Dorm.dorm_name, AVG(Student.Age) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid GROUP BY Dorm.dormid","SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name",BN1,BN1
637,637,2140,What is the average age for each dorm and what are the names of each dorm?,SELECT * FROM Student,"SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name","L5, CE2, N3, BL2","L5, CE2, N3, BL2"
638,638,2141,Find the number of amenities for each of the dorms that can accommodate more than 100 students.,"SELECT COUNT(*), Dorm.dormid FROM Dorm WHERE Dorm.student_capacity > 100 GROUP BY Dorm.dormid","SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",CE2,CE2
639,639,2142,"For each dorm, how many amenities does it have?","SELECT COUNT(*), Dorm.dormid FROM Dorm GROUP BY Dorm.dormid","SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid","CE2, F4","CE2, F4"
640,640,2143,Find the first name of students who are living in the Smith Hall.,"SELECT Student.Fname FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith""",SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',D1c,D1
641,641,2144,What are the first names of all students in Smith Hall?,"SELECT Student.Fname FROM Student WHERE Student.LName = ""Smith Hall""",SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',"BF4, CE2, CF5",CE2
642,642,2145,Find the total number of students living in the male dorm (with gender M).,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""M""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',"CE2, CF5, BF4","CE2, CF5, BF4"
643,643,2146,What are the total number of students who are living in a male dorm?,"SELECT COUNT(*) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Student.Sex = ""VALUE""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',"D1, CF5, BF4",D1
644,644,2147,Find the number of female students (with F sex) living in Smith Hall,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""F"" AND Student.LName = ""Smith Hall""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',"CE2, CF5, BF4",CE2
645,645,2148,How many female students live in Smith Hall?,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""VALUE"" AND Student.LName = ""Smith Hall""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',"D1, BF4, CE2, CF5","CE2, D1"
646,646,2149,Find the name of amenities Smith Hall dorm have.,"SELECT Dorm.dorm_name FROM Dorm WHERE Dorm.dormid = ""Smith Hall""",SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',"BL1, BF4, CE2","CL1, BE5"
647,647,2150,What are the names of the amenities that Smith Hall has?,"SELECT Dorm.dorm_name FROM Dorm JOIN Has_amenity ON Dorm.dormid = Has_amenity.dormid JOIN Dorm_amenity ON Dorm_amenity.amenid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith Hall""",SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',"BL1, CE3","CE3, CL1"
648,648,2152,What are the names of the dorm that does not have a TV Lounge?,"SELECT Dorm.dorm_name FROM Dorm EXCEPT SELECT Dorm.dorm_name FROM Dorm JOIN Dorm_amenity ON Dorm.dormid = Dorm_amenity.amenid WHERE Dorm_amenity.amenity_name = ""TV""",SELECT dorm_name FROM dorm EXCEPT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'TV Lounge',"BE5, CE2, D1c","D1, BE5"
649,649,2163,Which state has the most customers?,SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,K2,K2
650,650,2164,Give the state that has the most customers.,SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,K2,K2
651,651,2168,What is the type with the fewest games?,SELECT Video_Games.GType FROM Video_Games GROUP BY Video_Games.GType ORDER BY COUNT(*) DESC LIMIT 1,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1,K2,K2
652,652,2170,What are the ids of all students who don't play sports?,SELECT Student.StuID FROM Student EXCEPT SELECT Plays_Games.StuID FROM Plays_Games,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Sportsinfo,CL1,CL1
653,653,2171,Show student ids who are on scholarship and have major 600.,SELECT Student.StuID FROM Student WHERE Student.Major = 600,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',"A1g, BL3, F4",A1g
654,654,2172,What are the student ids for those on scholarship in major number 600?,SELECT Student.StuID FROM Student WHERE Student.Major = 600,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',"A1g, F4, BL3",A1g
655,655,2173,Show student ids who are female and play football.,"SELECT Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.SportName WHERE Student.Sex = ""VALUE"" AND SportsInfo.SportName = ""football""","SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""","E1, A1g, D1a, D1","A1g, D1a, D1"
656,656,2174,What are the ids of all female students who play football?,"SELECT DISTINCT Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.SportName WHERE Student.Sex = ""VALUE"" AND SportsInfo.SportName = ""football""","SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""","E1, A1g, D1a, D1, A2a","E1, A1g, D1a, D1, A2a"
657,657,2175,Show all male student ids who don't play football.,SELECT * FROM Student,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""","F4, A1d","F4, BL2, A1d"
658,658,2176,What are the ids of all male students who do not play football?,SELECT * FROM Student,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""","F4, BL2, A1d","A1d, F4, BL2"
659,659,2177,Show total hours per week and number of games played for student David Shieber.,"SELECT SUM(SportsInfo.HoursPerWeek), AVG(Student.LName) FROM Student JOIN SportsInfo ON Student.StuID = SportsInfo.StuID WHERE Student.Fname = ""David"" AND Student.LName = ""Shieber""","SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber""",CL1,CL1
660,660,2178,What is the total number of hours per work and number of games played by David Shieber?,"SELECT SUM(Plays_Games.Hours_Played), AVG(Student.LName) FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID WHERE Student.Fname = ""David"" AND Student.LName = ""Shieber""","SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber""","CL1, CF5","L4, CL1"
661,661,2181,Show ids of students who play video game and play sports.,"SELECT Plays_Games.StuID FROM Plays_Games WHERE Plays_Games.GameID = ""video"" INTERSECT SELECT Plays_Games.StuID FROM Plays_Games",SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,"F4, CL1","F3, CL1"
662,662,2182,What are the ids of all students who played video games and sports?,SELECT Plays_Games.StuID FROM Plays_Games WHERE Plays_Games.StuID = (SELECT MAX(Plays_Games.StuID) FROM Plays_Games),SELECT StuID FROM Sportsinfo INTERSECT SELECT StuID FROM Plays_games,"F3, A1g, L4, CL1","F3, CL1"
663,663,2185,Find the last and first name of students who are playing Football or Lacrosse.,"SELECT Student.LName, Student.Fname FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.StuID WHERE SportsInfo.SportName = ""Football"" OR SportsInfo.SportName = ""Lacrosse""","SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse""","BL1, E1",E1
664,664,2186,What is the first and last name of all students who play Football or Lacrosse?,"SELECT Student.Fname, Student.LName FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.StuID WHERE SportsInfo.SportName = ""Football"" OR SportsInfo.SportName = ""Lacrosse""","SELECT T2.lname ,  T2.fname FROM SportsInfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T1.SportName  =  ""Football"" OR T1.SportName  =  ""Lacrosse""",E1,E1
