SQL,hyp_correct,NL_query,index,GT,DB,tables
"select count ( * ) from Student as T1 join Member_of_club as T2 on T1.StuID = T2.StuID join Club as T3 on T2.ClubID = T3.ClubID where T1.Fname = ""Eric"" and T1.LName = ""Tai""",False,"How many clubs does the student named ""Eric Tai"" belong to?",2014,"SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai""",club_1,"['student', 'member_of_club', 'club']"
"select count () from Student as T1 join Member_of_club as T2 on T1.StuID = T2.StuID where T1.Fname = ""Eric Tai"" and T1.LName = 1",False,"Count the number of clubs for which the student named ""Eric Tai"" is a member.",2015,"SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai""",club_1,"['student', 'member_of_club', 'club']"
"select ClubName from Club where ClubName = ""Davis Steven"" and",False,"List the clubs having ""Davis Steven"" as a member.",2016,"SELECT DISTINCT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Davis"" AND t3.lname  =  ""Steven""",club_1,"['student', 'member_of_club', 'club']"
"select avg ( T1.Age ) from Student as T1 join Member_of_club as T2 on T1.StuID = T2.StuID join Club as T3 on T2.ClubID = T3.ClubID where T3.ClubName = ""Hopkins""",False,"Find the average age of members of the club ""Hopkins Student Enterprises"".",2022,"SELECT avg(t3.age) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""",club_1,"['student', 'member_of_club', 'club']"
select sum ( T1.grant_amount ) from Grants as T1 join Organisations as T2 on T1.organisation_id = T2.organisation_id join Organisation_Types as T3 on T2.organisation_type = T3.organisation_type where T3.organisation_type_description = 1,False,What is the total grant amount of the organisations described as research?,2026,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',tracking_grants_for_research,"['grants', 'organisations', 'organisation_types']"
select sum ( grant_amount ) from Grants,False,What is the total amount of grant money for research?,2027,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',tracking_grants_for_research,"['grants', 'organisations', 'organisation_types']"
select project_details from Projects where project_id not in ( select project_id from Project_Staff ),False,What are the details for all projects that did not hire any staff in a research role?,2029,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),tracking_grants_for_research,"['project_staff', 'projects']"
"select staff_id , count ( * ) from Project_Staff group by project_id",False,How many staff does each project has? List the project id and the number in an ascending order.,2030,"SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC",tracking_grants_for_research,"['project_staff', 'projects']"
select project_details from Projects where project_id not in ( select outcome_details from Project_Outcomes ),False,What are the details of the project with no outcomes?,2033,SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_outcomes ),tracking_grants_for_research,"['project_outcomes', 'projects']"
"select grant_id , count ( * ) from Documents group by grant_id having count ( * ) <= 1",False,How many documents can one grant have at most? List the grant id and number.,2034,"SELECT grant_id ,  count(*) FROM Documents GROUP BY grant_id ORDER BY count(*) DESC LIMIT 1",tracking_grants_for_research,['documents']
select organisation_details from Organisations where organisation_details = 1 order by,False,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,2036,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tracking_grants_for_research,"['organisation_types', 'organisations']"
select organisation_details from Organisations order by organisation_details asc,False,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,2037,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,tracking_grants_for_research,"['organisation_types', 'organisations']"
select project_details from Projects where organisation_id = 1,False,List the project details of the projects launched by the organisation,2040,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),tracking_grants_for_research,['projects']
select project_details from Projects group by project_details order by count ( * ) desc limit 1,False,What are the details for the projects which were launched by the organization with the most projects?,2041,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),tracking_grants_for_research,['projects']
select role_code from Staff_Roles group by * order by count ( * ) desc limit 1,False,Which role is most common for the staff?,2042,SELECT role_code FROM Project_Staff GROUP BY role_code ORDER BY count(*) DESC LIMIT 1,tracking_grants_for_research,"['project_staff', 'staff_roles']"
select * from Staff_Roles group by role_code order by count ( * ) desc limit 1,False,What is the most common role for the staff?,2043,SELECT role_code FROM Project_Staff GROUP BY role_code ORDER BY count(*) DESC LIMIT 1,tracking_grants_for_research,"['project_staff', 'staff_roles']"
select count ( * ) from Person where age > ( select max ( age ) from Person ),False,Find the number of people whose age is greater than all engineers.,2046,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),network_2,['person']
select count ( age ) from Person where age > ( select max ( age ) from Person ),False,How many people are older than every engineer?,2047,SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),network_2,['person']
"select T1.name , T1.age from Person as T1 join PersonFriend as T2 on T1.name = T2.name where T2.name = ""Dan"" or T2.name = ""Alice""",False,Find the name and age of the person who is a friend of Dan or Alice.,2048,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",network_2,"['personfriend', 'person']"
select name from Person where name not in ( select name from PersonFriend ),False,Find the name of the person who has no student friends.,2050,SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',network_2,"['personfriend', 'person']"
select name from Person except select name from PersonFriend,False,What are the names of the people who have no friends who are students?,2051,SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',network_2,"['personfriend', 'person']"
select name from Person where name not in ( select friend from PersonFriend ),False,Who is the person that has no friend?,2052,SELECT name FROM person EXCEPT SELECT name FROM PersonFriend,network_2,"['personfriend', 'person']"
select T1.customer_name from Customers as T1 join Mailshot_Customers as T2 on T1.customer_id = T2.customer_id where Mailshot_T1.outcome_code = 2 group by mailshot_T1.customer_id having count ( * ) >= 1,False,Show the names of customers who have at least 2 mailshots with outcome code 'Order'.,2056,SELECT T2.customer_name FROM mailshot_customers AS T1 JOIN customers AS T2 ON T1.customer_id  =  T2.customer_id WHERE outcome_code  =  'Order' GROUP BY T1.customer_id HAVING count(*)  >=  2,customers_campaigns_ecommerce,"['customers', 'mailshot_customers']"
select DName from Department where DNO not in ( select DNO from Minor_in ),False,Find the name of the department that has no students minored in?,2057,SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,college_3,"['minor_in', 'department']"
select DName from Department where DName not in ( select Major from Student ),False,What is the name of the department htat has no students minoring in it?,2058,SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,college_3,"['student', 'minor_in', 'department']"
select T2.Fname from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID join Gradeconversion as T3 on T1.Grade = T3.lettergrade where T3.gradepoint = 3.5 group by T1.Grade having count ( T1.StuID ) >= 1,False,Find the distinct student first names of all students that have grade point at least 3.8 in one course.,2061,SELECT DISTINCT T3.Fname FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T2.gradepoint  >=  3.8,college_3,"['student', 'gradeconversion', 'enrolled_in']"
select T2.Fname from Enrolled_in as T1 join Student as T2 on T1.StuID = T2.StuID join Gradeconversion as T3 on T1.Grade = T3.lettergrade where T3.gradepoint = 3.8 or T1.Grade = 1,False,What are the distinct first names for students with a grade point of 3.8 or above in at least one course?,2062,SELECT DISTINCT T3.Fname FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T2.gradepoint  >=  3.8,college_3,"['student', 'gradeconversion', 'enrolled_in']"
select T3.Lname from Department as T1 join Member_of as T2 on T1.DNO = T2.DNO join Faculty as T3 on T2.FacID = T3.FacID where T1.DName = '.',False,Find the last names of faculties who are members of computer science department.,2063,"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",college_3,"['member_of', 'department', 'faculty']"
select T3.Lname from Department as T1 join Member_of as T2 on T1.DNO = T2.DNO join Faculty as T3 on T2.FacID = T3.FacID where T1.DName = 'computer .',False,What are the last names of faculty who are part of the computer science department?,2064,"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",college_3,"['member_of', 'department', 'faculty']"
select CName from Course where Credits = 3 or Hours = 4,False,Find the names of courses that have either 3 credits or 1 credit but 4 hours.,2069,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,college_3,['course']
"select CName , Credits from Course where Hours = 3 or Days = 4",False,"What are the names of courses that give either 3 credits, or 1 credit and 4 hours?",2070,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,college_3,['course']
"select DName from Department where Division = 'division' or Building = ""ne en""",False,Find the names of departments that are either in division AS or in division EN and in Building NEB.,2071,"SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""",college_3,['department']
"select DName from Department where Division = 'AS' or Building = ""ne en""",False,"What are the names of departments either in division AS, or in division EN and in building NEB?",2072,"SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""",college_3,['department']
"select T3.Aircraft , T3.Description from airport as T1 join airport_aircraft as T2 on T1.Airport_ID = T2.Airport_ID join aircraft as T3 on T2.Aircraft_ID = T3.Aircraft_ID where T1.Total_Passengers > 10000000 group by T1.Aircraft_Movements",False,Please show the names and descriptions of aircrafts associated with airports that have a total number of passengers bigger than 10000000.,2077,"SELECT T1.Aircraft ,  T1.Description FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Total_Passengers  >  10000000",aircraft,"['airport', 'aircraft', 'airport_aircraft']"
"select T3.Aircraft , T3.Description from airport_aircraft as T1 join airport as T2 on T1.Airport_ID = T2.Airport_ID join aircraft as T3 on T1.Aircraft_ID = T3.Aircraft_ID group by T1.Airport_ID having sum ( T2.Total_Passengers ) > 100000",False,What are the names and descriptions of aircrafts associated with an airport that has more total passengers than 10000000?,2078,"SELECT T1.Aircraft ,  T1.Description FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Total_Passengers  >  10000000",aircraft,"['airport', 'aircraft', 'airport_aircraft']"
"select avg ( T1.Total_Passengers ) from airport as T1 join airport_aircraft as T2 on T1.Airport_ID = T2.Airport_ID join aircraft as T3 on T2.Aircraft_ID = T3.Aircraft_ID where T3.Aircraft = ""robinson r - 22""",False,"What is the average total number of passengers of airports that are associated with aircraft ""Robinson R-22""?",2079,"SELECT avg(T3.Total_Passengers) FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T1.Aircraft  =  ""Robinson R-22""",aircraft,"['airport', 'aircraft', 'airport_aircraft']"
"select avg ( T1.Total_Passengers ) from airport as T1 join airport_aircraft as T2 on T1.Airport_ID = T2.Airport_ID join aircraft as T3 on T2.Aircraft_ID = T3.Aircraft_ID where T3.Aircraft = ""robinson r - 22""",False,"What is the average total number of passengers for all airports that the aircraft ""Robinson R-22"" visits?",2080,"SELECT avg(T3.Total_Passengers) FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T1.Aircraft  =  ""Robinson R-22""",aircraft,"['airport', 'aircraft', 'airport_aircraft']"
"select Name , Age from pilot order by Age desc limit 1",False,what is the name and age of the youngest winning pilot?,2083,"SELECT t1.name ,  t1.age FROM pilot AS t1 JOIN MATCH AS t2 ON t1.pilot_id  =  t2.winning_pilot ORDER BY t1.age LIMIT 1",aircraft,"['pilot', 'match']"
