SQL,hyp_correct,NL_query,index,GT,DB,tables
"SELECT AVG(airport.Total_Passengers) FROM airport JOIN airport_aircraft ON airport.Airport_ID = airport_aircraft.Aircraft_ID JOIN aircraft ON aircraft.Aircraft_ID = airport_aircraft.Aircraft_ID WHERE aircraft.Aircraft = ""Robinson R-22""",False,"What is the average total number of passengers of airports that are associated with aircraft ""Robinson R-22""?",2079,"SELECT avg(T3.Total_Passengers) FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T1.Aircraft  =  ""Robinson R-22""",aircraft,"['airport_aircraft', 'aircraft', 'airport']"
SELECT pilot.Name FROM pilot WHERE pilot.Pilot_Id NOT IN (SELECT match.Winning_Aircraft FROM match),False,What are the names of all aicrafts that have never won any match?,2082,SELECT Aircraft FROM aircraft WHERE Aircraft_ID NOT IN (SELECT Winning_Aircraft FROM MATCH),aircraft,"['pilot', 'aircraft', 'match']"
"SELECT College.state FROM College JOIN Player ON College.cName = Player.pID WHERE Player.pName = ""Charles""",False,Find the state of the college which player Charles is attending.,2089,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',soccer_2,"['tryout', 'college', 'player']"
"SELECT College.state FROM College WHERE College.cName = ""Charles""",False,In which state is the college that Charles attends?,2090,SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',soccer_2,"['tryout', 'college', 'player']"
"SELECT MAX(Player.HS), ""What"" FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""",False,What is the maximum training hours for the students whose training hours is greater than 1000 in different positions?,2091,"SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos",soccer_2,"['tryout', 'player']"
"SELECT MAX(Player.HS), 1000 FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""",False,"For each position, what is the maximum number of  hours for students who spent more than 1000 hours training?",2092,"SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos",soccer_2,"['tryout', 'player']"
"SELECT Tryout.cName FROM Tryout JOIN Player ON Tryout.cName = Player.pID WHERE Player.pName LIKE ""% D %""",False,Which colleges do the tryout players whose name starts with letter D go to?,2093,SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',soccer_2,"['tryout', 'player']"
"SELECT Tryout.cName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Player.pName LIKE ""% D %""",False,Which colleges does each player with a name that starts with the letter D  who tried out go to?,2094,SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',soccer_2,"['tryout', 'player']"
"SELECT DISTINCT College.cName FROM College JOIN Tryout ON College.cName = Tryout.cName WHERE Tryout.pPos = ""goalie"" OR Tryout.pPos = ""mid""",False,Find the names of schools that have some students playing in goalie and mid positions.,2095,SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',soccer_2,"['tryout', 'college']"
"SELECT DISTINCT College.cName FROM Tryout JOIN College ON Tryout.cName = College.cName WHERE Tryout.pPos = ""goal"" OR Tryout.pPos = ""mid""",False,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,2096,SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',soccer_2,"['tryout', 'college']"
"SELECT College.cName FROM College WHERE College.cName NOT IN (SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" AND ""goalie"")",False,Find the names of schools that have some players in the mid position but not in the goalie position.,2097,SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',soccer_2,"['tryout', 'college']"
"SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" EXCEPT SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid""",False,What are the names of the schools with some players in the mid position but no goalies?,2098,SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',soccer_2,['tryout']
SELECT College.state FROM College WHERE College.enr < (SELECT MIN(College.enr) FROM College),False,What are the states with colleges that have enrollments less than the some other college?,2100,SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),soccer_2,['college']
"SELECT College.cName FROM College WHERE College.enr > (SELECT MIN(College.enr) FROM College WHERE College.state = ""Florida"")",False,What are the names of the colleges that are larger than at least one college in Florida?,2102,SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),soccer_2,['college']
"SELECT College.cName FROM College WHERE College.enr > (SELECT MAX(College.enr) FROM College WHERE College.state = ""Florida"")",False,What are the names of all colleges with a larger enrollment than the largest college in Florida?,2104,SELECT cName FROM college WHERE enr  >  (SELECT max(enr) FROM college WHERE state  =  'FL'),soccer_2,['college']
SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,False,Show the locations shared by shops with open year later than 2012 and shops with open year before 2008.,2113,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,device,['shop']
SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,False,Which locations contains both shops that opened after the year 2012 and shops that opened before 2008?,2114,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,device,['shop']
SELECT COUNT(*) FROM member WHERE member.Level > (SELECT AVG(member.Level) FROM member),False,How many branches where have more than average number of memberships are there?,2119,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),shop_membership,"['branch', 'member']"
SELECT COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.membership_amount > 0,False,What is the number of branches that have more than the average number of memberships?,2120,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),shop_membership,"['branch', 'membership_register_branch']"
"SELECT branch.Name, COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE membership_register_branch.Register_Year > 2015 GROUP BY branch.Name",False,Show all branch names with the number of members in each branch registered after 2015.,2127,"SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",shop_membership,"['branch', 'membership_register_branch']"
SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.Open_year > 2015,False,"For each branch id, what are the names of the branches that were registered after 2015?",2128,"SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",shop_membership,"['branch', 'membership_register_branch']"
"SELECT Dorm.dorm_name, AVG(Student.Age) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid GROUP BY Dorm.dormid",False,Find the average age of students living in each dorm and the name of dorm.,2139,"SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name",dorm_1,"['student', 'lives_in', 'dorm']"
SELECT * FROM Student,False,What is the average age for each dorm and what are the names of each dorm?,2140,"SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name",dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT COUNT(*), Dorm.dormid FROM Dorm WHERE Dorm.student_capacity > 100 GROUP BY Dorm.dormid",False,Find the number of amenities for each of the dorms that can accommodate more than 100 students.,2141,"SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",dorm_1,"['has_amenity', 'dorm']"
"SELECT COUNT(*), Dorm.dormid FROM Dorm GROUP BY Dorm.dormid",False,"For each dorm, how many amenities does it have?",2142,"SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",dorm_1,"['has_amenity', 'dorm']"
"SELECT Student.Fname FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith""",False,Find the first name of students who are living in the Smith Hall.,2143,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT Student.Fname FROM Student WHERE Student.LName = ""Smith Hall""",False,What are the first names of all students in Smith Hall?,2144,SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""M""",False,Find the total number of students living in the male dorm (with gender M).,2145,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT COUNT(*) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Student.Sex = ""VALUE""",False,What are the total number of students who are living in a male dorm?,2146,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""F"" AND Student.LName = ""Smith Hall""",False,Find the number of female students (with F sex) living in Smith Hall,2147,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""VALUE"" AND Student.LName = ""Smith Hall""",False,How many female students live in Smith Hall?,2148,SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',dorm_1,"['student', 'lives_in', 'dorm']"
"SELECT Dorm.dorm_name FROM Dorm WHERE Dorm.dormid = ""Smith Hall""",False,Find the name of amenities Smith Hall dorm have.,2149,SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',dorm_1,"['dorm_amenity', 'has_amenity', 'dorm']"
"SELECT Dorm.dorm_name FROM Dorm JOIN Has_amenity ON Dorm.dormid = Has_amenity.dormid JOIN Dorm_amenity ON Dorm_amenity.amenid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith Hall""",False,What are the names of the amenities that Smith Hall has?,2150,SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',dorm_1,"['dorm_amenity', 'has_amenity', 'dorm']"
"SELECT Dorm.dorm_name FROM Dorm EXCEPT SELECT Dorm.dorm_name FROM Dorm JOIN Dorm_amenity ON Dorm.dormid = Dorm_amenity.amenid WHERE Dorm_amenity.amenity_name = ""TV""",False,What are the names of the dorm that does not have a TV Lounge?,2152,SELECT dorm_name FROM dorm EXCEPT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'TV Lounge',dorm_1,"['dorm_amenity', 'has_amenity', 'dorm']"
SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,False,Which state has the most customers?,2163,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,customer_complaints,['customers']
SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,False,Give the state that has the most customers.,2164,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,customer_complaints,['customers']
SELECT Video_Games.GType FROM Video_Games GROUP BY Video_Games.GType ORDER BY COUNT(*) DESC LIMIT 1,False,What is the type with the fewest games?,2168,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1,game_1,['video_games']
SELECT Student.StuID FROM Student EXCEPT SELECT Plays_Games.StuID FROM Plays_Games,False,What are the ids of all students who don't play sports?,2170,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Sportsinfo,game_1,"['student', 'sportsinfo', 'plays_games']"
SELECT Student.StuID FROM Student WHERE Student.Major = 600,False,Show student ids who are on scholarship and have major 600.,2171,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,"['student', 'sportsinfo']"
SELECT Student.StuID FROM Student WHERE Student.Major = 600,False,What are the student ids for those on scholarship in major number 600?,2172,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',game_1,"['student', 'sportsinfo']"
"SELECT Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.SportName WHERE Student.Sex = ""VALUE"" AND SportsInfo.SportName = ""football""",False,Show student ids who are female and play football.,2173,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo', 'plays_games']"
"SELECT DISTINCT Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.SportName WHERE Student.Sex = ""VALUE"" AND SportsInfo.SportName = ""football""",False,What are the ids of all female students who play football?,2174,"SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo', 'plays_games']"
SELECT * FROM Student,False,Show all male student ids who don't play football.,2175,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
SELECT * FROM Student,False,What are the ids of all male students who do not play football?,2176,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",game_1,"['student', 'sportsinfo']"
"SELECT SUM(SportsInfo.HoursPerWeek), AVG(Student.LName) FROM Student JOIN SportsInfo ON Student.StuID = SportsInfo.StuID WHERE Student.Fname = ""David"" AND Student.LName = ""Shieber""",False,Show total hours per week and number of games played for student David Shieber.,2177,"SELECT sum(hoursperweek) ,  sum(gamesplayed) FROM Sportsinfo AS T1 JOIN Student AS T2 ON T1.StuID  =  T2.StuID WHERE T2.Fname  =  ""David"" AND T2.Lname  =  ""Shieber""",game_1,"['student', 'sportsinfo']"
