record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,coder,duration,cur_id,batch_id,GT_sql
4760a062-8605-451d-97e7-92a21794b748,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,1747,"SELECT countries.countryname , car_makers.id FROM countries JOIN car_makers ON countries.countryid = car_makers.country GROUP BY countries.countryid HAVING COUNT( * ) >= 1",What are the countries having at least one car maker? List name and id.,"countries.countryname , car_makers.id, FROM, countries","1. is there any redundancy?;
 2, inappropriate join condition",column error: join wrong columns,Zheng N,275.902,39,1,"SELECT T1.CountryName , T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId HAVING count(*) >= 1;"
a9b2199a-1c0a-4199-a924-94f3dd869301,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1747,"SELECT countries.countryname , car_makers.id FROM countries JOIN car_makers ON countries.countryid = car_makers.country GROUP BY countries.countryid HAVING COUNT( * ) >= 1",What are the countries having at least one car maker? List name and id.,"countries.countryname , car_makers.id",A table and a column are incorrectly referred to in the Hypothetical query. The 'car_makers.id' should be 'COUNTRIES.CountryId'.,column error: select wrong columns,Zheng N,249.362,39,1,"SELECT T1.CountryName , T1.CountryId FROM COUNTRIES AS T1 JOIN CAR_MAKERS AS T2 ON T1.CountryId = T2.Country GROUP BY T1.CountryId HAVING count(*) >= 1;"
c6e8cfcf-f39f-4edc-8589-90653f6e0c3c,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * )","1. redundant result column ""src_ap"";",Return error; Additional return value,Tianyi,62.618,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
03aa3105-c475-44f6-b7f6-cd2c9c328449,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * ), routes, airports","Additional column 'routes.src_ap' is added in the 'SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes'.; And the table 'routes' is incorrect. It should be 'airports'.; This leads to 'JOIN routes' is incorrect. It should be 'JOIN airports'.",Refer to incorrect column; refer to incorrect column,Tianyi,827.766,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
1f08c4c8-58ee-4a54-945d-cdb71be3006c,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,,Inappropriate returned attribute: 'routes.src_ap' is redundant.,Refer to redundant column,Tianyi,1696.568,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
dbd38c2c-d31d-4766-bced-1c789eaae8bd,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes, routes.src_ap , airports.name , COUNT( * )","1, index to a wrong table;
 2, select wrong columns;",Refer to incorrect column;Refer to incorrect table;,Tianyi,114.219,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
1f08c4c8-58ee-4a54-945d-cdb71be3006c,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,,Inappropriate returned attribute: 'routes.src_ap' is redundant.,Return a wrong column; Return a redundant column,Toby,1696.568,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
03aa3105-c475-44f6-b7f6-cd2c9c328449,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * ), routes, airports","Additional column 'routes.src_ap' is added in the 'SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes'.; And the table 'routes' is incorrect. It should be 'airports'.; This leads to 'JOIN routes' is incorrect. It should be 'JOIN airports'.",Error in JOIN; Refer to a wrong column; Return a redundant column,Toby,827.766,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
dbd38c2c-d31d-4766-bced-1c789eaae8bd,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes, routes.src_ap , airports.name , COUNT( * )","1, index to a wrong table;
 2, select wrong columns;",Refer to a wrong table;,Toby,114.219,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
c6e8cfcf-f39f-4edc-8589-90653f6e0c3c,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * )","1. redundant result column ""src_ap"";",,Toby,62.618,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
1f08c4c8-58ee-4a54-945d-cdb71be3006c,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,,Inappropriate returned attribute: 'routes.src_ap' is redundant.,Inappropriate returned attribute,Zheng Z,1696.568,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
03aa3105-c475-44f6-b7f6-cd2c9c328449,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * ), routes, airports","Additional column 'routes.src_ap' is added in the 'SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes'.; And the table 'routes' is incorrect. It should be 'airports'.; This leads to 'JOIN routes' is incorrect. It should be 'JOIN airports'.",Returned redundant attribute; Inappropriate use of table; Inappropriate JOIN,Zheng Z,827.766,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
dbd38c2c-d31d-4766-bced-1c789eaae8bd,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes, routes.src_ap , airports.name , COUNT( * )","1, index to a wrong table;
 2, select wrong columns;",Inappropriate use of table; Inappropriate use of attribute,Zheng Z,114.219,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
c6e8cfcf-f39f-4edc-8589-90653f6e0c3c,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * )","1. redundant result column ""src_ap"";",Redundant returned attribute,Zheng Z,62.618,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
dbd38c2c-d31d-4766-bced-1c789eaae8bd,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes, routes.src_ap , airports.name , COUNT( * )","1, index to a wrong table;
 2, select wrong columns;",column error: select wrong columns; table error: select a wrong table,Zheng N,114.219,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
03aa3105-c475-44f6-b7f6-cd2c9c328449,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * ), routes, airports","Additional column 'routes.src_ap' is added in the 'SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes'.; And the table 'routes' is incorrect. It should be 'airports'.; This leads to 'JOIN routes' is incorrect. It should be 'JOIN airports'.",column error: select redundant columns,Zheng N,827.766,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
c6e8cfcf-f39f-4edc-8589-90653f6e0c3c,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,"routes.src_ap , airports.name , COUNT( * )","1. redundant result column ""src_ap"";",column error: select redundant columns,Zheng N,62.618,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
1f08c4c8-58ee-4a54-945d-cdb71be3006c,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,1673,"SELECT routes.src_ap , airports.name , COUNT( * ) FROM routes JOIN airports ON routes.src_apid = airports.apid GROUP BY airports.name",Find the number of routes for each source airport and the airport name.,,Inappropriate returned attribute: 'routes.src_ap' is redundant.,column error: select redundant columns,Zheng N,1696.568,40,1,"SELECT count(*) , T1.name FROM airports AS T1 JOIN routes AS T2 ON T1.apid = T2.src_apid GROUP BY T1.name"
c9b46ce9-4ffe-4f08-b24b-48ee431439f4,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),"1, index to a wrong table;
 2, the model should know how many services in this databases in all (this is difficult);",Refer to incorrect table,Tianyi,164.283,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
8c04fedc-48c2-48f1-8bb3-77718d2a9a38,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),The table 'forms' is useless for the Natural language query. The table 'forms' should be replaced by 'services'. (I am not sure if the syntax of the Hypothetical query use could be applied for other samples outside the scope of the table showed in React.js. But for the provided ones the syntax of the Hypothetical query is ok to be used.),Refer to incorrect table,Tianyi,577.761,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
4e9da030-7ad0-455a-9660-b5c6c6666a39,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,,Use an inappropriate table: it should use table 'party_services' rather than 'forms'.,Refer to incorrect table,Tianyi,77.075,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
23a52bea-8109-4e72-adf6-be5bae181f3d,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),the NOT IN query should query the PARTY_SERVICES table instead of the FORMS table,Refer to incorrect table,Tianyi,86.237,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
4e9da030-7ad0-455a-9660-b5c6c6666a39,4596cb3e-260b-42b6-8a5e-d5b36a5faf20,zhengzhang,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,,Use an inappropriate table: it should use table 'party_services' rather than 'forms'.,Refer to a wrong table;,Toby,77.075,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
8c04fedc-48c2-48f1-8bb3-77718d2a9a38,0bc5a8de-6ab2-40c2-bb9b-b7547c9a2542,tianyi,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),The table 'forms' is useless for the Natural language query. The table 'forms' should be replaced by 'services'. (I am not sure if the syntax of the Hypothetical query use could be applied for other samples outside the scope of the table showed in React.js. But for the provided ones the syntax of the Hypothetical query is ok to be used.),Refer to a wrong table; Misunderstand the query;,Toby,577.761,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
c9b46ce9-4ffe-4f08-b24b-48ee431439f4,fa62e51d-de6a-4969-a733-f972747cc6a7,zhengning,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),"1, index to a wrong table;
 2, the model should know how many services in this databases in all (this is difficult);",Refer to a wrong table;,Toby,164.283,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
23a52bea-8109-4e72-adf6-be5bae181f3d,6b2c80c4-093e-420b-b59d-d0c0ec024d45,toby,2310,SELECT services.service_name FROM services WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),Find name of the services that has never been used.,WHERE services.service_id NOT IN (SELECT forms.service_id FROM forms),the NOT IN query should query the PARTY_SERVICES table instead of the FORMS table,Refer to a wrong table;,Toby,86.237,41,1,SELECT service_name FROM services EXCEPT SELECT t1.service_name FROM services AS t1 JOIN party_services AS t2 ON t1.service_id = t2.service_id
